scope,anchor,design,a3_group,orientation,outcome,outcome_label,family,fe,term,b,se,p,N,clusters,mean_y,status
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,any_rentin,Any rented-in land,rent-in,stackyear,high-minus-low differential,0.14805955722476877,0.12862694598733398,0.24970043731897695,808,87,0.09048569527611444,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,any_rentin,Any rented-in land,rent-in,stackyear,high-insecurity DID,-0.05197079948411576,0.060521398629596365,0.3904962531058985,808,87,0.09048569527611444,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,any_rentin,Any rented-in land,rent-in,provyear,low-insecurity DID,-0.2935525619745505,0.0980171509376679,0.0027452567940338592,796,86,0.09048569527611444,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,any_rentin,Any rented-in land,rent-in,provyear,high-minus-low differential,-0.035097406083184124,0.044458781888399704,0.4298566549700309,796,86,0.09048569527611444,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,any_rentin,Any rented-in land,rent-in,provyear,high-insecurity DID,-0.3286499680577346,0.09717388530365503,0.000719388837020866,796,86,0.09048569527611444,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rentin,asinh rented-in area,rent-in,stackyear,low-insecurity DID,-0.4028809805834138,0.19131607042321375,0.035218277105105326,806,87,0.13702663347396685,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rentin,asinh rented-in area,rent-in,stackyear,high-minus-low differential,0.3532250710607045,0.23265591012050574,0.12895654779594776,806,87,0.13702663347396685,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rentin,asinh rented-in area,rent-in,stackyear,high-insecurity DID,-0.04965590952270932,0.08455079229962291,0.5570083627152208,806,87,0.13702663347396685,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rentin,asinh rented-in area,rent-in,provyear,low-insecurity DID,-0.4113952547876472,0.17551117987107923,0.019079031416961365,794,86,0.13702663347396685,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rentin,asinh rented-in area,rent-in,provyear,high-minus-low differential,-0.011356206608093247,0.07546632303633995,0.8803855700037816,794,86,0.13702663347396685,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rentin,asinh rented-in area,rent-in,provyear,high-insecurity DID,-0.42275146139574044,0.17573054123650797,0.016142394232787273,794,86,0.13702663347396685,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,low-insecurity DID,-0.2038352888057946,0.11385499856699807,0.07340472978407098,808,87,0.07119095143047238,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,high-minus-low differential,0.16609655710890317,0.13038664330878905,0.20270698062455017,808,87,0.07119095143047238,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,high-insecurity DID,-0.03773873169689143,0.06239961494690665,0.5453178086429467,808,87,0.07119095143047238,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,low-insecurity DID,-0.29232120874475287,0.0958490136824679,0.0022898674922417284,796,86,0.07119095143047238,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,high-minus-low differential,-0.01656592280607628,0.0454399935940746,0.7154346411273885,796,86,0.07119095143047238,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,high-insecurity DID,-0.30888713155082914,0.0933354115539506,0.0009348570825874812,796,86,0.07119095143047238,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,low-insecurity DID,0.19860368893123134,0.14130279845411897,0.15986716970734993,834,89,1.0052117263843647,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,high-minus-low differential,0.4908511924704985,0.19244508416066208,0.010753644900780334,834,89,1.0052117263843647,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,high-insecurity DID,0.6894548814017298,0.11697334166801322,3.766839728658056e-09,834,89,1.0052117263843647,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,low-insecurity DID,0.251451633045579,0.12839083817732191,0.050173036013949186,824,89,1.0052117263843647,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,high-minus-low differential,1.524910007764917,0.10533440117292903,1.6970514120621234e-47,824,89,1.0052117263843647,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,high-insecurity DID,1.7763616408104959,0.1541146461388272,9.730670492605583e-31,824,89,1.0052117263843647,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,low-insecurity DID,0.0670395937241558,0.07004206485081688,0.3384999701270508,834,89,0.27231270358306187,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,high-minus-low differential,0.04824159364587066,0.096371107591195,0.6166656846442835,834,89,0.27231270358306187,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,high-insecurity DID,0.11528118737002646,0.05584891664647373,0.03900240002837784,834,89,0.27231270358306187,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,low-insecurity DID,0.07447373358896617,0.06520778153796217,0.25341292524209413,824,89,0.27231270358306187,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,high-minus-low differential,0.08554535967464244,0.04921152267024958,0.08215449578010287,824,89,0.27231270358306187,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,high-insecurity DID,0.1600190932636086,0.07561711921663186,0.03432988614576625,824,89,0.27231270358306187,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,low-insecurity DID,0.04990276648402984,0.06547632814483846,0.44597063896383715,808,87,0.25815036593479707,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,high-minus-low differential,0.084664661801685,0.09218917956811264,0.3584201672992414,808,87,0.25815036593479707,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,high-insecurity DID,0.13456742828571483,0.06056488937997811,0.026291961185968656,808,87,0.25815036593479707,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,low-insecurity DID,0.05638330786350902,0.07411450284091203,0.44680076307616845,796,86,0.25815036593479707,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,high-minus-low differential,0.1235870818329671,0.05256366581056029,0.018713555541991285,796,86,0.25815036593479707,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,high-insecurity DID,0.1799703896964761,0.0791646992155056,0.023004092122963993,796,86,0.25815036593479707,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rb_farm_any,Any own-farm production,farm-exit,stackyear,low-insecurity DID,-0.1324875149729703,0.09631845322104915,0.16897171704130487,826,88,0.5916230366492147,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rb_farm_any,Any own-farm production,farm-exit,stackyear,high-minus-low differential,-0.15368140296467706,0.11942056420101972,0.19813183406585633,826,88,0.5916230366492147,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rb_farm_any,Any own-farm production,farm-exit,stackyear,high-insecurity DID,-0.2861689179376473,0.06825062692688494,2.753954895790907e-05,826,88,0.5916230366492147,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rb_farm_any,Any own-farm production,farm-exit,provyear,low-insecurity DID,0.009753189350437445,0.14781889404765194,0.9473932167295261,816,88,0.5916230366492147,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rb_farm_any,Any own-farm production,farm-exit,provyear,high-minus-low differential,-0.39879889237147376,0.07910454174018837,4.6209999621928685e-07,816,88,0.5916230366492147,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rb_farm_any,Any own-farm production,farm-exit,provyear,high-insecurity DID,-0.3890457030210363,0.16592476190543873,0.019041805552860135,816,88,0.5916230366492147,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,low-insecurity DID,-2.5573022830018735,0.8501357679699466,0.002628775836240078,826,89,2.3369805655684512,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,high-minus-low differential,-0.5015386034153914,1.0630494727945345,0.6370750155513828,826,89,2.3369805655684512,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,high-insecurity DID,-3.058840886417265,0.6269867782680303,1.068214614458711e-06,826,89,2.3369805655684512,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,low-insecurity DID,-1.4806117403694086,0.8779726432094599,0.0917190719632627,816,89,2.3369805655684512,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,high-minus-low differential,-3.7972561470686106,0.6005135089027455,2.559552779445224e-10,816,89,2.3369805655684512,ok
mech,high_sat80_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,high-insecurity DID,-5.277867887438019,0.9703673604353753,5.356811885389566e-08,816,89,2.3369805655684512,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,any_rentin,Any rented-in land,rent-in,stackyear,low-insecurity DID,-0.009225736429519517,0.06617132133563244,0.8891167069676399,1034,97,0.1813349084465446,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,any_rentin,Any rented-in land,rent-in,stackyear,high-minus-low differential,0.18406548320734964,0.0919633213255004,0.04533748536558181,1034,97,0.1813349084465446,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,any_rentin,Any rented-in land,rent-in,stackyear,high-insecurity DID,0.17483974677783012,0.0650056286268451,0.007153570511652636,1034,97,0.1813349084465446,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,any_rentin,Any rented-in land,rent-in,provyear,low-insecurity DID,-0.5322807533645102,0.041424160152310006,8.654074634325082e-38,1024,95,0.1813349084465446,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,any_rentin,Any rented-in land,rent-in,provyear,high-minus-low differential,0.19397742039547936,0.10105012303407779,0.05490643727070186,1024,95,0.1813349084465446,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,any_rentin,Any rented-in land,rent-in,provyear,high-insecurity DID,-0.3383033329690308,0.10582583473453747,0.001389644063426162,1024,95,0.1813349084465446,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,asinh_rentin,asinh rented-in area,rent-in,stackyear,low-insecurity DID,-0.07601890820619864,0.12186529434552137,0.5327625098111332,1034,97,0.40349598344453985,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,asinh_rentin,asinh rented-in area,rent-in,stackyear,high-minus-low differential,0.45500789200826,0.19122166387801817,0.01733714105625494,1034,97,0.40349598344453985,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,asinh_rentin,asinh rented-in area,rent-in,stackyear,high-insecurity DID,0.37898898380206136,0.1492747532213389,0.011121158339904366,1034,97,0.40349598344453985,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,asinh_rentin,asinh rented-in area,rent-in,provyear,low-insecurity DID,-1.1028499099791471,0.12552934774263025,1.5554013619461831e-18,1024,95,0.40349598344453985,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,asinh_rentin,asinh rented-in area,rent-in,provyear,high-minus-low differential,0.45308868357776055,0.20681251768919798,0.028464931492081885,1024,95,0.40349598344453985,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,asinh_rentin,asinh rented-in area,rent-in,provyear,high-insecurity DID,-0.6497612264013866,0.22817545985546514,0.004404492303568605,1024,95,0.40349598344453985,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,low-insecurity DID,-0.013454448519051997,0.06596506795318302,0.8383822307948549,1034,97,0.16666666666666666,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,high-minus-low differential,0.19857598420975947,0.0913502952310602,0.029721217548374933,1034,97,0.16666666666666666,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,high-insecurity DID,0.18512153569070747,0.06407827962661294,0.0038648085370327607,1034,97,0.16666666666666666,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,low-insecurity DID,-0.5337903037691486,0.04165172822366361,1.3416282915789636e-37,1024,95,0.16666666666666666,ok
mech,high_sat80_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,high-minus-low differential,0.19893737172500467,0.10053097025324538,0.047831036096017174,1024,95,0.16666666666666666,ok
